subject,block,trial,mu1,mu2,choice,reward,RT
30,179,1,-15.753,6.414,1,-16.904,0.000
30,179,2,-15.753,6.414,2,4.287,0.000
30,179,3,-15.753,6.414,2,11.531,0.000
30,179,4,-15.753,6.414,2,4.983,0.000
30,179,5,-15.753,6.414,2,4.725,0.000
30,179,6,-15.753,6.414,2,2.693,0.000
30,179,7,-15.753,6.414,2,16.131,0.000
30,179,8,-15.753,6.414,2,11.160,0.000
30,179,9,-15.753,6.414,2,7.880,0.000
30,179,10,-15.753,6.414,2,11.947,0.000
30,180,1,-1.363,0.533,1,-5.679,0.000
30,180,2,-1.363,0.533,2,4.678,0.000
30,180,3,-1.363,0.533,2,2.566,0.000
30,180,4,-1.363,0.533,2,-0.921,0.000
30,180,5,-1.363,0.533,2,1.895,0.000
30,180,6,-1.363,0.533,2,-2.353,0.000
30,180,7,-1.363,0.533,2,-2.603,0.000
30,180,8,-1.363,0.533,2,-3.190,0.000
30,180,9,-1.363,0.533,2,-5.781,0.000
30,180,10,-1.363,0.533,2,4.362,0.000
30,181,1,2.747,-1.505,1,1.650,0.000
30,181,2,2.747,-1.505,2,-0.348,0.000
30,181,3,2.747,-1.505,1,3.943,0.000
30,181,4,2.747,-1.505,1,3.140,0.000
30,181,5,2.747,-1.505,1,5.698,0.000
30,181,6,2.747,-1.505,1,8.044,0.000
30,181,7,2.747,-1.505,1,2.514,0.000
30,181,8,2.747,-1.505,1,2.831,0.000
30,181,9,2.747,-1.505,1,3.720,0.000
30,181,10,2.747,-1.505,1,0.045,0.000
30,182,1,0.468,8.483,1,-1.321,0.000
30,182,2,0.468,8.483,2,7.991,0.000
30,182,3,0.468,8.483,2,12.604,0.000
30,182,4,0.468,8.483,2,9.114,0.000
30,182,5,0.468,8.483,2,2.729,0.000
30,182,6,0.468,8.483,2,9.076,0.000
30,182,7,0.468,8.483,2,7.665,0.000
30,182,8,0.468,8.483,2,5.441,0.000
30,182,9,0.468,8.483,2,7.334,0.000
30,182,10,0.468,8.483,2,5.524,0.000
30,183,1,-3.826,-1.480,1,-3.978,0.000
30,183,2,-3.826,-1.480,2,1.113,0.000
30,183,3,-3.826,-1.480,2,-1.170,0.000
30,183,4,-3.826,-1.480,2,-5.718,0.000
30,183,5,-3.826,-1.480,2,1.335,0.000
30,183,6,-3.826,-1.480,2,-2.197,0.000
30,183,7,-3.826,-1.480,2,-2.082,0.000
30,183,8,-3.826,-1.480,2,-1.065,0.000
30,183,9,-3.826,-1.480,2,-9.849,0.000
30,183,10,-3.826,-1.480,2,-2.619,0.000
30,184,1,-9.613,-12.457,1,-11.487,0.000
30,184,2,-9.613,-12.457,2,-5.909,0.000
30,184,3,-9.613,-12.457,2,-11.752,0.000
30,184,4,-9.613,-12.457,1,-14.111,0.000
30,184,5,-9.613,-12.457,2,-13.069,0.000
30,184,6,-9.613,-12.457,1,-10.306,0.000
30,184,7,-9.613,-12.457,2,-9.648,0.000
30,184,8,-9.613,-12.457,1,-11.244,0.000
30,184,9,-9.613,-12.457,2,-11.530,0.000
30,184,10,-9.613,-12.457,1,-8.099,0.000
30,185,1,15.727,-4.642,1,17.555,0.000
30,185,2,15.727,-4.642,1,14.605,0.000
30,185,3,15.727,-4.642,1,15.111,0.000
30,185,4,15.727,-4.642,1,15.304,0.000
30,185,5,15.727,-4.642,1,11.693,0.000
30,185,6,15.727,-4.642,1,16.823,0.000
30,185,7,15.727,-4.642,1,13.837,0.000
30,185,8,15.727,-4.642,1,9.312,0.000
30,185,9,15.727,-4.642,1,11.544,0.000
30,185,10,15.727,-4.642,1,14.710,0.000
30,186,1,-6.414,11.952,1,-10.389,0.000
30,186,2,-6.414,11.952,2,6.958,0.000
30,186,3,-6.414,11.952,2,15.195,0.000
30,186,4,-6.414,11.952,2,19.121,0.000
30,186,5,-6.414,11.952,2,10.845,0.000
30,186,6,-6.414,11.952,2,10.989,0.000
30,186,7,-6.414,11.952,2,8.823,0.000
30,186,8,-6.414,11.952,2,10.525,0.000
30,186,9,-6.414,11.952,2,14.987,0.000
30,186,10,-6.414,11.952,2,12.143,0.000
30,187,1,0.686,2.820,1,2.126,0.000
30,187,2,0.686,2.820,2,5.359,0.000
30,187,3,0.686,2.820,2,1.268,0.000
30,187,4,0.686,2.820,2,-1.148,0.000
30,187,5,0.686,2.820,2,-0.243,0.000
30,187,6,0.686,2.820,2,5.066,0.000
30,187,7,0.686,2.820,2,4.956,0.000
30,187,8,0.686,2.820,2,3.754,0.000
30,187,9,0.686,2.820,2,5.988,0.000
30,187,10,0.686,2.820,2,4.747,0.000
30,188,1,-9.789,-2.018,1,-9.830,0.000
30,188,2,-9.789,-2.018,2,1.171,0.000
30,188,3,-9.789,-2.018,2,-6.005,0.000
30,188,4,-9.789,-2.018,2,-4.662,0.000
30,188,5,-9.789,-2.018,2,-0.845,0.000
30,188,6,-9.789,-2.018,2,-6.836,0.000
30,188,7,-9.789,-2.018,2,-6.525,0.000
30,188,8,-9.789,-2.018,2,1.814,0.000
30,188,9,-9.789,-2.018,2,-2.332,0.000
30,188,10,-9.789,-2.018,2,1.659,0.000
30,189,1,-5.928,2.426,1,-3.034,0.000
30,189,2,-5.928,2.426,2,0.785,0.000
30,189,3,-5.928,2.426,2,7.216,0.000
30,189,4,-5.928,2.426,2,1.305,0.000
30,189,5,-5.928,2.426,2,0.688,0.000
30,189,6,-5.928,2.426,2,7.785,0.000
30,189,7,-5.928,2.426,2,6.887,0.000
30,189,8,-5.928,2.426,2,4.837,0.000
30,189,9,-5.928,2.426,2,4.165,0.000
30,189,10,-5.928,2.426,2,5.598,0.000
30,190,1,10.111,4.439,1,11.814,0.000
30,190,2,10.111,4.439,1,13.247,0.000
30,190,3,10.111,4.439,1,10.787,0.000
30,190,4,10.111,4.439,1,9.403,0.000
30,190,5,10.111,4.439,1,8.840,0.000
30,190,6,10.111,4.439,1,10.349,0.000
30,190,7,10.111,4.439,1,11.056,0.000
30,190,8,10.111,4.439,1,3.785,0.000
30,190,9,10.111,4.439,1,10.821,0.000
30,190,10,10.111,4.439,1,7.908,0.000
30,191,1,1.790,15.528,1,7.178,0.000
30,191,2,1.790,15.528,1,1.967,0.000
30,191,3,1.790,15.528,1,1.860,0.000
30,191,4,1.790,15.528,1,1.377,0.000
30,191,5,1.790,15.528,1,-1.486,0.000
30,191,6,1.790,15.528,1,3.021,0.000
30,191,7,1.790,15.528,1,-0.009,0.000
30,191,8,1.790,15.528,1,3.650,0.000
30,191,9,1.790,15.528,1,-2.128,0.000
30,191,10,1.790,15.528,1,3.980,0.000
30,192,1,1.970,-4.306,1,5.896,0.000
30,192,2,1.970,-4.306,2,-8.332,0.000
30,192,3,1.970,-4.306,1,-1.028,0.000
30,192,4,1.970,-4.306,1,-0.182,0.000
30,192,5,1.970,-4.306,1,-3.552,0.000
30,192,6,1.970,-4.306,1,-1.958,0.000
30,192,7,1.970,-4.306,1,1.688,0.000
30,192,8,1.970,-4.306,1,0.013,0.000
30,192,9,1.970,-4.306,1,4.537,0.000
30,192,10,1.970,-4.306,1,1.268,0.000
30,193,1,-6.600,-2.001,1,-6.745,0.000
30,193,2,-6.600,-2.001,2,-4.659,0.000
30,193,3,-6.600,-2.001,2,1.605,0.000
30,193,4,-6.600,-2.001,2,-1.863,0.000
30,193,5,-6.600,-2.001,2,0.898,0.000
30,193,6,-6.600,-2.001,2,0.290,0.000
30,193,7,-6.600,-2.001,2,-0.440,0.000
30,193,8,-6.600,-2.001,2,-6.593,0.000
30,193,9,-6.600,-2.001,2,-3.595,0.000
30,193,10,-6.600,-2.001,2,3.451,0.000
30,194,1,-4.083,-5.988,1,-4.315,0.000
30,194,2,-4.083,-5.988,2,-6.146,0.000
30,194,3,-4.083,-5.988,1,-3.649,0.000
30,194,4,-4.083,-5.988,1,-0.624,0.000
30,194,5,-4.083,-5.988,1,-0.523,0.000
30,194,6,-4.083,-5.988,1,-8.207,0.000
30,194,7,-4.083,-5.988,1,0.853,0.000
30,194,8,-4.083,-5.988,1,-10.129,0.000
30,194,9,-4.083,-5.988,1,3.635,0.000
30,194,10,-4.083,-5.988,1,-6.076,0.000
30,195,1,-14.207,-9.465,1,-17.226,0.000
30,195,2,-14.207,-9.465,2,-10.516,0.000
30,195,3,-14.207,-9.465,2,-3.511,0.000
30,195,4,-14.207,-9.465,2,-13.154,0.000
30,195,5,-14.207,-9.465,2,-9.081,0.000
30,195,6,-14.207,-9.465,2,-7.638,0.000
30,195,7,-14.207,-9.465,2,-5.803,0.000
30,195,8,-14.207,-9.465,2,-8.719,0.000
30,195,9,-14.207,-9.465,2,-13.651,0.000
30,195,10,-14.207,-9.465,2,-10.982,0.000
30,196,1,8.060,3.432,1,8.033,0.000
30,196,2,8.060,3.432,1,1.127,0.000
30,196,3,8.060,3.432,1,3.722,0.000
30,196,4,8.060,3.432,1,6.819,0.000
30,196,5,8.060,3.432,1,3.597,0.000
30,196,6,8.060,3.432,1,9.160,0.000
30,196,7,8.060,3.432,1,12.143,0.000
30,196,8,8.060,3.432,1,7.426,0.000
30,196,9,8.060,3.432,1,9.913,0.000
30,196,10,8.060,3.432,1,-1.936,0.000
30,197,1,7.713,-3.002,1,7.592,0.000
30,197,2,7.713,-3.002,1,3.801,0.000
30,197,3,7.713,-3.002,1,9.615,0.000
30,197,4,7.713,-3.002,1,6.129,0.000
30,197,5,7.713,-3.002,1,8.476,0.000
30,197,6,7.713,-3.002,1,9.527,0.000
30,197,7,7.713,-3.002,1,3.992,0.000
30,197,8,7.713,-3.002,1,7.966,0.000
30,197,9,7.713,-3.002,1,2.969,0.000
30,197,10,7.713,-3.002,1,9.144,0.000
30,198,1,2.247,20.435,1,0.358,0.000
30,198,2,2.247,20.435,2,22.889,0.000
30,198,3,2.247,20.435,2,20.915,0.000
30,198,4,2.247,20.435,2,22.096,0.000
30,198,5,2.247,20.435,2,18.238,0.000
30,198,6,2.247,20.435,2,21.478,0.000
30,198,7,2.247,20.435,2,19.516,0.000
30,198,8,2.247,20.435,2,11.873,0.000
30,198,9,2.247,20.435,2,20.274,0.000
30,198,10,2.247,20.435,2,16.117,0.000
30,199,1,6.571,-11.896,1,7.260,0.000
30,199,2,6.571,-11.896,1,8.342,0.000
30,199,3,6.571,-11.896,1,3.723,0.000
30,199,4,6.571,-11.896,1,3.957,0.000
30,199,5,6.571,-11.896,1,11.013,0.000
30,199,6,6.571,-11.896,1,1.367,0.000
30,199,7,6.571,-11.896,1,8.032,0.000
30,199,8,6.571,-11.896,1,7.474,0.000
30,199,9,6.571,-11.896,1,7.658,0.000
30,199,10,6.571,-11.896,1,11.101,0.000
30,200,1,-9.444,1.418,1,-12.534,0.000
30,200,2,-9.444,1.418,2,-0.909,0.000
30,200,3,-9.444,1.418,2,0.637,0.000
30,200,4,-9.444,1.418,2,3.435,0.000
30,200,5,-9.444,1.418,2,4.109,0.000
30,200,6,-9.444,1.418,2,3.295,0.000
30,200,7,-9.444,1.418,2,-0.423,0.000
30,200,8,-9.444,1.418,2,2.017,0.000
30,200,9,-9.444,1.418,2,-3.924,0.000
30,200,10,-9.444,1.418,2,2.112,0.000
31,1,1,6.392,13.479,2,9.810,0.000
31,1,2,6.392,13.479,2,17.146,0.000
31,1,3,6.392,13.479,2,11.677,0.000
31,1,4,6.392,13.479,2,10.611,0.000
31,1,5,6.392,13.479,2,20.417,0.000
31,1,6,6.392,13.479,2,18.552,0.000
31,1,7,6.392,13.479,2,9.378,0.000
31,1,8,6.392,13.479,2,13.190,0.000
31,1,9,6.392,13.479,2,14.848,0.000
31,1,10,6.392,13.479,2,11.926,0.000
31,2,1,16.188,4.625,2,4.885,0.000
31,2,2,16.188,4.625,1,13.071,0.000
31,2,3,16.188,4.625,1,19.115,0.000
31,2,4,16.188,4.625,1,21.685,0.000
31,2,5,16.188,4.625,1,16.368,0.000
31,2,6,16.188,4.625,1,16.116,0.000
31,2,7,16.188,4.625,1,13.173,0.000
31,2,8,16.188,4.625,1,17.901,0.000
31,2,9,16.188,4.625,1,13.607,0.000
31,2,10,16.188,4.625,1,15.865,0.000
31,3,1,-1.590,5.332,2,2.470,0.000
31,3,2,-1.590,5.332,1,-0.120,0.000
31,3,3,-1.590,5.332,2,3.137,0.000
31,3,4,-1.590,5.332,2,5.206,0.000
31,3,5,-1.590,5.332,2,10.229,0.000
31,3,6,-1.590,5.332,2,5.833,0.000
31,3,7,-1.590,5.332,2,6.464,0.000
31,3,8,-1.590,5.332,2,6.983,0.000
31,3,9,-1.590,5.332,2,3.326,0.000
31,3,10,-1.590,5.332,2,2.506,0.000
31,4,1,0.934,2.985,2,4.271,0.000
31,4,2,0.934,2.985,1,6.311,0.000
31,4,3,0.934,2.985,1,2.143,0.000
31,4,4,0.934,2.985,2,2.882,0.000
31,4,5,0.934,2.985,2,2.613,0.000
31,4,6,0.934,2.985,2,9.604,0.000
31,4,7,0.934,2.985,2,0.901,0.000
31,4,8,0.934,2.985,2,4.164,0.000
31,4,9,0.934,2.985,2,-2.733,0.000
31,4,10,0.934,2.985,1,6.929,0.000
31,5,1,13.853,2.230,2,8.916,0.000
31,5,2,13.853,2.230,2,-1.402,0.000
31,5,3,13.853,2.230,2,-0.559,0.000
31,5,4,13.853,2.230,2,4.557,0.000
31,5,5,13.853,2.230,2,-0.822,0.000
31,5,6,13.853,2.230,2,0.876,0.000
31,5,7,13.853,2.230,2,7.094,0.000
31,5,8,13.853,2.230,2,2.658,0.000
31,5,9,13.853,2.230,2,1.685,0.000
31,5,10,13.853,2.230,2,6.693,0.000
31,6,1,-13.624,19.428,2,18.114,0.000
31,6,2,-13.624,19.428,2,17.819,0.000
31,6,3,-13.624,19.428,2,23.106,0.000
31,6,4,-13.624,19.428,2,16.822,0.000
31,6,5,-13.624,19.428,2,20.277,0.000
31,6,6,-13.624,19.428,2,21.065,0.000
31,6,7,-13.624,19.428,2,21.568,0.000
31,6,8,-13.624,19.428,2,17.738,0.000
31,6,9,-13.624,19.428,2,20.814,0.000
31,6,10,-13.624,19.428,2,21.284,0.000
31,7,1,6.433,13.763,2,16.649,0.000
31,7,2,6.433,13.763,2,12.391,0.000
31,7,3,6.433,13.763,2,12.757,0.000
31,7,4,6.433,13.763,2,13.014,0.000
31,7,5,6.433,13.763,2,14.142,0.000
31,7,6,6.433,13.763,2,22.111,0.000
31,7,7,6.433,13.763,2,11.300,0.000
31,7,8,6.433,13.763,2,14.660,0.000
31,7,9,6.433,13.763,2,13.332,0.000
31,7,10,6.433,13.763,2,10.143,0.000
31,8,1,-4.596,3.753,2,7.676,0.000
31,8,2,-4.596,3.753,2,4.546,0.000
31,8,3,-4.596,3.753,2,6.591,0.000
31,8,4,-4.596,3.753,2,1.180,0.000
31,8,5,-4.596,3.753,2,5.093,0.000
31,8,6,-4.596,3.753,2,3.672,0.000
31,8,7,-4.596,3.753,2,5.273,0.000
31,8,8,-4.596,3.753,2,5.942,0.000
31,8,9,-4.596,3.753,2,6.813,0.000
31,8,10,-4.596,3.753,2,8.062,0.000
31,9,1,21.061,5.691,2,2.297,0.000
31,9,2,21.061,5.691,1,22.199,0.000
31,9,3,21.061,5.691,1,19.673,0.000
31,9,4,21.061,5.691,1,17.912,0.000
31,9,5,21.061,5.691,1,21.618,0.000
31,9,6,21.061,5.691,1,21.494,0.000
31,9,7,21.061,5.691,1,23.573,0.000
31,9,8,21.061,5.691,1,23.906,0.000
31,9,9,21.061,5.691,1,18.352,0.000
31,9,10,21.061,5.691,1,20.829,0.000
31,10,1,1.251,20.038,2,20.101,0.000
31,10,2,1.251,20.038,2,14.419,0.000
31,10,3,1.251,20.038,2,17.260,0.000
31,10,4,1.251,20.038,2,23.851,0.000
31,10,5,1.251,20.038,2,24.561,0.000
31,10,6,1.251,20.038,2,23.292,0.000
31,10,7,1.251,20.038,2,20.566,0.000
31,10,8,1.251,20.038,2,17.539,0.000
31,10,9,1.251,20.038,2,20.075,0.000
31,10,10,1.251,20.038,2,15.878,0.000
31,11,1,12.106,-6.741,2,-2.763,0.000
31,11,2,12.106,-6.741,1,6.996,0.000
31,11,3,12.106,-6.741,1,14.411,0.000
31,11,4,12.106,-6.741,1,11.541,0.000
31,11,5,12.106,-6.741,1,13.136,0.000
31,11,6,12.106,-6.741,1,16.268,0.000
31,11,7,12.106,-6.741,1,10.825,0.000
31,11,8,12.106,-6.741,1,13.044,0.000
31,11,9,12.106,-6.741,1,12.888,0.000
31,11,10,12.106,-6.741,1,9.406,0.000
31,12,1,3.822,-3.300,2,-8.349,0.000
31,12,2,3.822,-3.300,1,4.637,0.000
31,12,3,3.822,-3.300,1,2.658,0.000
31,12,4,3.822,-3.300,1,8.148,0.000
31,12,5,3.822,-3.300,1,7.007,0.000
31,12,6,3.822,-3.300,1,4.487,0.000
31,12,7,3.822,-3.300,1,3.901,0.000
31,12,8,3.822,-3.300,1,4.106,0.000
31,12,9,3.822,-3.300,1,-0.404,0.000
31,12,10,3.822,-3.300,1,6.750,0.000
31,13,1,-0.542,22.942,2,17.310,0.000
31,13,2,-0.542,22.942,2,19.522,0.000
31,13,3,-0.542,22.942,2,22.411,0.000
31,13,4,-0.542,22.942,2,27.726,0.000
31,13,5,-0.542,22.942,2,19.362,0.000
31,13,6,-0.542,22.942,2,23.885,0.000
31,13,7,-0.542,22.942,2,24.699,0.000
31,13,8,-0.542,22.942,2,21.672,0.000
31,13,9,-0.542,22.942,2,22.147,0.000
31,13,10,-0.542,22.942,2,28.000,0.000
31,14,1,6.198,-1.957,2,-6.345,0.000
31,14,2,6.198,-1.957,1,7.505,0.000
31,14,3,6.198,-1.957,1,6.306,0.000
31,14,4,6.198,-1.957,1,6.410,0.000
31,14,5,6.198,-1.957,1,7.517,0.000
31,14,6,6.198,-1.957,1,8.939,0.000
31,14,7,6.198,-1.957,1,4.587,0.000
31,14,8,6.198,-1.957,1,5.235,0.000
31,14,9,6.198,-1.957,1,7.015,0.000
31,14,10,6.198,-1.957,1,12.261,0.000
31,15,1,-1.585,11.638,2,15.365,0.000
31,15,2,-1.585,11.638,2,14.480,0.000
31,15,3,-1.585,11.638,2,9.364,0.000
31,15,4,-1.585,11.638,2,8.689,0.000
31,15,5,-1.585,11.638,2,8.205,0.000
31,15,6,-1.585,11.638,2,12.228,0.000
31,15,7,-1.585,11.638,2,7.824,0.000
31,15,8,-1.585,11.638,2,7.935,0.000
31,15,9,-1.585,11.638,2,12.928,0.000
31,15,10,-1.585,11.638,2,9.584,0.000
31,16,1,8.564,-7.524,2,-5.099,0.000
31,16,2,8.564,-7.524,1,12.000,0.000
31,16,3,8.564,-7.524,1,7.403,0.000
31,16,4,8.564,-7.524,1,11.162,0.000
31,16,5,8.564,-7.524,1,14.730,0.000
31,16,6,8.564,-7.524,1,13.456,0.000
31,16,7,8.564,-7.524,1,10.040,0.000
31,16,8,8.564,-7.524,1,10.162,0.000
31,16,9,8.564,-7.524,1,11.975,0.000
31,16,10,8.564,-7.524,1,4.465,0.000
31,17,1,4.943,9.294,2,8.596,0.000
31,17,2,4.943,9.294,2,6.356,0.000
31,17,3,4.943,9.294,2,14.122,0.000
31,17,4,4.943,9.294,2,6.969,0.000
31,17,5,4.943,9.294,2,12.213,0.000
31,17,6,4.943,9.294,2,7.378,0.000
31,17,7,4.943,9.294,2,9.988,0.000
31,17,8,4.943,9.294,2,6.925,0.000
31,17,9,4.943,9.294,2,11.210,0.000
31,17,10,4.943,9.294,2,11.279,0.000
31,18,1,4.221,-0.929,2,-0.438,0.000
31,18,2,4.221,-0.929,1,7.936,0.000
31,18,3,4.221,-0.929,1,5.701,0.000
31,18,4,4.221,-0.929,1,2.518,0.000
31,18,5,4.221,-0.929,1,3.678,0.000
31,18,6,4.221,-0.929,1,0.565,0.000
31,18,7,4.221,-0.929,1,-0.933,0.000
31,18,8,4.221,-0.929,1,5.030,0.000
31,18,9,4.221,-0.929,1,-0.952,0.000
31,18,10,4.221,-0.929,1,2.872,0.000
31,19,1,10.389,-8.850,2,-8.850,0.000
31,19,2,10.389,-8.850,1,9.701,0.000
31,19,3,10.389,-8.850,1,7.886,0.000
31,19,4,10.389,-8.850,1,12.040,0.000
31,19,5,10.389,-8.850,1,12.687,0.000
31,19,6,10.389,-8.850,1,12.801,0.000
31,19,7,10.389,-8.850,1,9.940,0.000
31,19,8,10.389,-8.850,1,7.274,0.000
31,19,9,10.389,-8.850,1,15.641,0.000
31,19,10,10.389,-8.850,1,14.860,0.000
31,20,1,-8.254,-11.067,2,-12.398,0.000
31,20,2,-8.254,-11.067,1,-8.017,0.000
31,20,3,-8.254,-11.067,1,-8.120,0.000
31,20,4,-8.254,-11.067,1,-7.411,0.000
31,20,5,-8.254,-11.067,2,-11.118,0.000
31,20,6,-8.254,-11.067,1,-10.564,0.000
31,20,7,-8.254,-11.067,1,-3.118,0.000
31,20,8,-8.254,-11.067,1,-8.475,0.000
31,20,9,-8.254,-11.067,1,-6.417,0.000
31,20,10,-8.254,-11.067,1,-10.604,0.000
31,21,1,14.839,-7.238,2,-5.227,0.000
31,21,2,14.839,-7.238,1,16.102,0.000
31,21,3,14.839,-7.238,1,18.023,0.000
31,21,4,14.839,-7.238,1,19.166,0.000
31,21,5,14.839,-7.238,1,15.030,0.000
31,21,6,14.839,-7.238,1,16.960,0.000
31,21,7,14.839,-7.238,1,20.163,0.000
31,21,8,14.839,-7.238,1,19.333,0.000
31,21,9,14.839,-7.238,1,12.792,0.000
31,21,10,14.839,-7.238,1,14.014,0.000
31,22,1,-12.790,16.652,2,17.325,0.000
31,22,2,-12.790,16.652,2,9.716,0.000
31,22,3,-12.790,16.652,2,20.131,0.000
31,22,4,-12.790,16.652,2,14.478,0.000
31,22,5,-12.790,16.652,2,19.087,0.000
31,22,6,-12.790,16.652,2,13.130,0.000
31,22,7,-12.790,16.652,2,18.962,0.000
31,22,8,-12.790,16.652,2,14.494,0.000
31,22,9,-12.790,16.652,2,14.443,0.000
31,22,10,-12.790,16.652,2,14.297,0.000
31,23,1,-9.677,1.687,2,2.162,0.000
31,23,2,-9.677,1.687,1,-9.596,0.000
31,23,3,-9.677,1.687,2,2.043,0.000
31,23,4,-9.677,1.687,2,-2.756,0.000
31,23,5,-9.677,1.687,2,-0.587,0.000
31,23,6,-9.677,1.687,2,-1.147,0.000
31,23,7,-9.677,1.687,2,4.075,0.000
31,23,8,-9.677,1.687,2,-1.028,0.000
31,23,9,-9.677,1.687,2,1.618,0.000
31,23,10,-9.677,1.687,2,-1.177,0.000
31,24,1,11.573,2.649,2,-1.666,0.000
31,24,2,11.573,2.649,1,10.616,0.000
31,24,3,11.573,2.649,1,9.035,0.000
31,24,4,11.573,2.649,1,13.066,0.000
31,24,5,11.573,2.649,1,16.599,0.000
31,24,6,11.573,2.649,1,12.354,0.000
31,24,7,11.573,2.649,1,14.137,0.000
31,24,8,11.573,2.649,1,14.146,0.000
31,24,9,11.573,2.649,1,12.082,0.000
31,24,10,11.573,2.649,1,10.662,0.000
31,25,1,-9.895,0.915,2,4.920,0.000
31,25,2,-9.895,0.915,1,-12.374,0.000
31,25,3,-9.895,0.915,2,2.135,0.000
31,25,4,-9.895,0.915,2,0.096,0.000
31,25,5,-9.895,0.915,2,-0.418,0.000
31,25,6,-9.895,0.915,2,-3.927,0.000
31,25,7,-9.895,0.915,2,-1.004,0.000
31,25,8,-9.895,0.915,2,0.455,0.000
31,25,9,-9.895,0.915,2,-1.276,0.000
31,25,10,-9.895,0.915,2,0.087,0.000
31,26,1,-2.646,24.252,2,28.937,0.000
31,26,2,-2.646,24.252,2,27.998,0.000
31,26,3,-2.646,24.252,2,26.508,0.000
31,26,4,-2.646,24.252,2,21.958,0.000
31,26,5,-2.646,24.252,2,21.384,0.000
31,26,6,-2.646,24.252,2,21.033,0.000
31,26,7,-2.646,24.252,2,23.072,0.000
31,26,8,-2.646,24.252,2,23.881,0.000
31,26,9,-2.646,24.252,2,27.139,0.000
31,26,10,-2.646,24.252,2,24.909,0.000
31,27,1,-15.199,11.714,2,16.095,0.000
31,27,2,-15.199,11.714,2,12.541,0.000
31,27,3,-15.199,11.714,2,4.525,0.000
31,27,4,-15.199,11.714,2,9.595,0.000
31,27,5,-15.199,11.714,2,12.853,0.000
31,27,6,-15.199,11.714,2,15.868,0.000
31,27,7,-15.199,11.714,2,11.891,0.000
31,27,8,-15.199,11.714,2,9.112,0.000
31,27,9,-15.199,11.714,2,11.556,0.000
31,27,10,-15.199,11.714,2,11.192,0.000
31,28,1,13.372,-1.369,2,-0.088,0.000
31,28,2,13.372,-1.369,1,10.088,0.000
31,28,3,13.372,-1.369,1,7.235,0.000
31,28,4,13.372,-1.369,1,11.698,0.000
31,28,5,13.372,-1.369,1,6.608,0.000
31,28,6,13.372,-1.369,1,14.307,0.000
31,28,7,13.372,-1.369,1,15.595,0.000
31,28,8,13.372,-1.369,1,16.808,0.000
31,28,9,13.372,-1.369,1,11.175,0.000
31,28,10,13.372,-1.369,1,15.177,0.000
31,29,1,-8.533,12.690,2,9.773,0.000
31,29,2,-8.533,12.690,2,17.161,0.000
31,29,3,-8.533,12.690,2,11.499,0.000
31,29,4,-8.533,12.690,2,8.465,0.000
31,29,5,-8.533,12.690,2,14.229,0.000
31,29,6,-8.533,12.690,2,16.149,0.000
31,29,7,-8.533,12.690,2,12.227,0.000
31,29,8,-8.533,12.690,2,10.909,0.000
31,29,9,-8.533,12.690,2,16.814,0.000
31,29,10,-8.533,12.690,2,4.242,0.000
31,30,1,-4.830,-5.001,2,-7.551,0.000
31,30,2,-4.830,-5.001,1,-4.615,0.000
31,30,3,-4.830,-5.001,1,-10.652,0.000
31,30,4,-4.830,-5.001,2,-5.988,0.000
31,30,5,-4.830,-5.001,1,-3.187,0.000
31,30,6,-4.830,-5.001,1,-1.209,0.000
31,30,7,-4.830,-5.001,1,-2.604,0.000
31,30,8,-4.830,-5.001,1,-10.612,0.000
31,30,9,-4.830,-5.001,2,-4.344,0.000
31,30,10,-4.830,-5.001,1,-7.370,0.000
31,31,1,6.202,-7.945,2,-13.491,0.000
31,31,2,6.202,-7.945,1,4.466,0.000
31,31,3,6.202,-7.945,1,1.465,0.000
31,31,4,6.202,-7.945,1,6.851,0.000
31,31,5,6.202,-7.945,1,0.910,0.000
31,31,6,6.202,-7.945,1,8.718,0.000
31,31,7,6.202,-7.945,1,2.547,0.000
31,31,8,6.202,-7.945,1,5.710,0.000
31,31,9,6.202,-7.945,1,-1.750,0.000
31,31,10,6.202,-7.945,1,9.891,0.000
31,32,1,-3.429,-7.880,2,-5.921,0.000
31,32,2,-3.429,-7.880,1,-2.191,0.000
31,32,3,-3.429,-7.880,1,2.285,0.000
31,32,4,-3.429,-7.880,1,-3.079,0.000
31,32,5,-3.429,-7.880,1,-8.900,0.000
31,32,6,-3.429,-7.880,1,-3.925,0.000
31,32,7,-3.429,-7.880,1,-9.919,0.000
31,32,8,-3.429,-7.880,2,-3.868,0.000
31,32,9,-3.429,-7.880,1,-7.163,0.000
31,32,10,-3.429,-7.880,1,-3.007,0.000
31,33,1,-14.257,0.193,2,1.537,0.000
31,33,2,-14.257,0.193,1,-10.869,0.000
31,33,3,-14.257,0.193,2,3.409,0.000
31,33,4,-14.257,0.193,2,-1.119,0.000
31,33,5,-14.257,0.193,2,0.169,0.000
31,33,6,-14.257,0.193,2,1.749,0.000
31,33,7,-14.257,0.193,2,0.636,0.000
31,33,8,-14.257,0.193,2,-0.363,0.000
31,33,9,-14.257,0.193,2,3.758,0.000
31,33,10,-14.257,0.193,2,-3.785,0.000
31,34,1,11.249,16.886,2,22.438,0.000
31,34,2,11.249,16.886,2,21.311,0.000
31,34,3,11.249,16.886,2,15.689,0.000
31,34,4,11.249,16.886,2,14.295,0.000
31,34,5,11.249,16.886,2,19.820,0.000
31,34,6,11.249,16.886,2,15.984,0.000
